translation_gain,rotation_gain,damping,horizon_s,simulated_time_s,steps,final_position_error_norm,final_rotation_error_norm,position_rms_error,rotation_rms_error,peak_position_error_norm,peak_rotation_error_norm,settling_time_s,target_reached,target_reached_time_s,mean_joint_velocity_norm,max_joint_velocity_norm,control_smoothness,oscillation_metric,mean_min_singular_value,min_min_singular_value,max_condition_number,mean_manipulability,diverged,failure_reason,score
2.0,10.0,0.01,5.0,5.001999999999671,2501,0.30325945248174,0.6845346638600037,0.41927947614802086,0.9045285571170774,0.6996837081683678,1.5707963267948966,nan,False,nan,1.1715652515422406,2.382478410344871,0.2316457573709532,1.7996306586773327,0.0017634546317415354,0.000141690713708339,13452.393564251386,0.0010345228971423044,False,,56.212126509527444
2.0,10.0,0.03,5.0,5.001999999999671,2501,0.0011278756287433737,0.0006409152070386756,0.28689265678100145,0.703965673937366,0.5958764954357675,1.5707963267948966,3.617999999999823,True,3.617999999999823,1.3908487903060593,2.3841104654052483,0.02437406588134083,0.28866877109591055,0.052019109410450404,0.00038019151683299865,5081.260615510739,0.01760106911722021,False,,42.836634497954286
2.0,12.0,0.01,5.0,5.001999999999671,2501,0.3833496769737285,0.8259999144015023,0.5010785451935165,1.0455813521739554,0.7073107161109446,1.5707963267948966,nan,False,nan,1.0106335904054737,2.3829070586707886,0.4424851577780836,2.015479577843838,0.00133836667529944,0.00012899174177871426,14708.78808607286,0.0008099630806027324,False,,63.60938841357637
2.0,12.0,0.03,5.0,5.001999999999671,2501,0.0014504644584611508,0.0004843605950229646,0.32239430534752916,0.7419178581813216,0.6505379336538097,1.5707963267948966,3.91999999999979,True,3.91999999999979,1.4496662736820967,2.3841122697112667,0.04376137674767912,0.3575605745878477,0.04954951494173017,0.0003809336399866388,5071.426680168345,0.017107435778400515,False,,46.603585077669514
2.0,14.0,0.01,5.0,5.001999999999671,2501,0.5299897576880434,1.1066497555152703,0.5985861241211977,1.2258414977386913,0.7120985102528149,1.5707963267948966,nan,False,nan,0.9425346662870242,2.3831225747714067,0.5125331651278741,3.2525775038971787,0.0012892662294416394,0.00011917717761425948,15808.637083601718,0.0007793502484654162,False,,72.69386512717082
2.0,14.0,0.03,5.0,5.001999999999671,2501,0.12529371246965298,0.1753227853491966,0.3586983224675721,0.7707040242353244,0.6951034888806833,1.5707963267948966,nan,False,nan,1.773629611790827,2.3899003889481496,0.07897690559355097,1.1688957744938493,0.04812567847556935,0.00037843269510449073,5104.892889527414,0.01781455028005956,False,,50.29049597214833
2.0,16.0,0.01,5.0,5.001999999999671,2501,0.726053899470536,1.5026203403822973,0.7731361964127884,1.6201199602721217,0.8657623146258238,1.8134709787281578,nan,False,nan,0.84217922352519,2.383250208541291,0.5577358488032822,141.93521410834154,0.0012652813518902544,0.00010449130348065735,17506.81746739278,0.0007514331794245481,False,,120.3172271816945
2.0,16.0,0.03,5.0,5.001999999999671,2501,0.08951844716708769,0.09672808016765178,0.4106468171997817,0.809193234104828,0.6755544878668702,1.5707963267948966,nan,False,nan,1.648723448063351,2.3798575751881574,0.13961836297799413,0.8038745991674189,0.04538547150617712,0.0003676578714389642,5253.844858324643,0.017240771074967975,False,,53.839005017836016
2.0,18.0,0.01,5.0,5.001999999999671,2501,0.92560479906511,2.066728218586563,0.8725037746769749,1.9052103802555398,1.019288306294598,2.211085317540152,nan,False,nan,1.6494400070574506,2.3833316556590303,0.3723624795767266,1.6936040042387643,0.0012931171277086562,3.134286638229588e-06,601864.2818268595,0.0007406176077958216,False,,106.24908370365374
2.0,18.0,0.03,5.0,5.001999999999671,2501,0.5869510940153768,1.1563079180030118,0.5781196677599126,1.109680736110003,0.6886181479734599,1.5707963267948966,nan,False,nan,1.37184189686135,2.3798497093042004,0.2355728291540603,8.976925894233972,0.004414394882065803,0.0003635013762116024,5313.929702610353,0.0023685717247111868,False,,70.6170911083453
2.0,20.0,0.01,5.0,5.001999999999671,2501,1.0067611356455504,2.0659125163762773,0.8675950951462628,1.9089162870646363,1.0067611356455504,2.222184713312941,nan,False,nan,1.6087261567669489,2.3833891135554666,0.3720638053166921,1.5170298767420372,0.0013089884073133095,4.4287635290525965e-06,428115.4159775111,0.0007420722187263326,False,,105.75873219910294
