condition,training_seed,evaluation_mode,episode,success,impact_safe,stable_hold,first_contact_peak_force_n,force_exceeded_18n,force_exceeded_36n,emergency_failure,safety_violation,failure_category,failure_reason,hold_time_s,episode_return,final_phase,mass,friction,final_box_speed_mps,actor_residual_abs_mean,policy_command_delta,max_policy_command_delta
D2,27,zero,79,True,True,True,13.327972300868613,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5582002597826974,1.2360374228455522,0.022487497815232696,0.0,0.0,0.0
D2,27,zero,80,True,True,True,16.79779276338605,False,False,False,False,,,5.009999999999938,0.0,full,0.5342840136425704,1.0989328427743525,0.01937287022145817,0.0,0.0,0.0
D2,27,zero,81,True,True,True,11.702742204433184,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5198020969208147,1.2222703211615975,0.0213072660232238,0.0,0.0,0.0
D2,27,zero,82,True,True,True,12.239620224079825,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5418115409414938,1.2476588704407745,0.024569543678928565,0.0,0.0,0.0
D2,27,zero,83,True,True,True,11.423128473811131,False,False,False,False,,,5.009999999999938,0.0,full,0.48067514698452624,1.3134212480291771,0.01974474007279419,0.0,0.0,0.0
D2,27,zero,84,True,True,True,13.588868421141397,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5182181653316911,1.240184064601315,0.019831222033441214,0.0,0.0,0.0
D2,27,zero,85,True,True,True,11.356662981263307,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4215685252329265,1.096261173554801,0.01684891901132032,0.0,0.0,0.0
D2,27,zero,86,True,True,True,12.991816402205323,False,False,False,False,,,5.009999999999938,0.0,full,0.45929631408227567,1.3403272016459777,0.02044558400660955,0.0,0.0,0.0
D2,27,zero,87,True,True,True,12.987130020782711,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5101437457234121,1.2259015013553074,0.020767704750459248,0.0,0.0,0.0
D2,27,zero,88,True,True,True,13.57414980434687,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.510237487959977,1.36657991163753,0.021568404595461662,0.0,0.0,0.0
D2,27,zero,89,True,True,True,13.648355069340372,False,False,False,False,,,5.009999999999938,0.0,full,0.670320389540348,1.0790204426581789,0.020731911146645784,0.0,0.0,0.0
D2,27,zero,90,True,True,True,12.41082013218532,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4871652420600959,1.1732984908471253,0.0192726020695391,0.0,0.0,0.0
D2,27,zero,91,True,True,True,13.973000566125918,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5063899162248642,1.2129222183053707,0.021088217757763466,0.0,0.0,0.0
D2,27,zero,92,True,True,True,15.406735437934145,False,False,False,False,,,5.009999999999938,0.0,full,0.39331817024535876,1.05629062348945,0.021598286396971207,0.0,0.0,0.0
D2,27,zero,93,True,True,True,12.04264228239495,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4809392138214365,1.1890876549511458,0.019615753589066653,0.0,0.0,0.0
D2,27,zero,94,True,True,True,11.194654704593827,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5615218737550742,1.3768853723217598,0.02209375225901859,0.0,0.0,0.0
D2,27,zero,95,True,True,True,10.858965838949505,False,False,False,False,,,5.009999999999938,0.0,full,0.6818918618697445,0.7643543624064467,0.01789121460884787,0.0,0.0,0.0
D2,27,zero,96,True,True,True,11.483098209468753,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5053135879878038,1.1841457332405028,0.019967508628679808,0.0,0.0,0.0
D2,27,zero,97,False,True,False,11.251177835403844,False,False,False,False,unstable box motion,timeout,0.3000000000000001,0.0,intermediate,0.5212111576019438,1.2965194086396024,0.026252759252292687,0.0,0.0,0.0
D2,27,zero,98,True,True,True,14.224999763186673,False,False,False,False,,,5.009999999999938,0.0,full,0.3626765151612195,1.1750646730460341,0.018789776779400906,0.0,0.0,0.0
D2,27,zero,99,True,True,True,13.715144922363443,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4854086464968972,1.192907376054963,0.01923333992859854,0.0,0.0,0.0
D3,7,learned,0,True,True,True,12.373500633271245,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5128083197961336,1.1512648415214817,0.02211240101577139,0.2306002411222214,0.03339470173045993,0.637443482875824
D3,7,learned,1,True,True,True,11.256826898293294,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5583821710176411,1.2738890168815886,0.024209970703598902,0.22884556990980665,0.03169616187888052,0.7011984586715698
D3,7,learned,2,True,True,True,10.313624450669613,False,False,False,False,,,5.009999999999938,0.0,full,0.42594280942227786,0.9534267532589371,0.020292550571936782,0.22589708538288056,0.03023426143149693,0.7739658951759338
D3,7,learned,3,True,True,True,12.56744799452648,False,False,False,False,,,5.009999999999938,0.0,warmup,0.509978780669319,1.1525834806578006,0.020795038497984506,0.23647176293168842,0.03550601628563334,0.6738162040710449
D3,7,learned,4,True,True,True,11.264166986225748,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5696580900535205,1.2016692008919285,0.026388473580662448,0.23918237818978866,0.04002806283020304,0.653910756111145
D3,7,learned,5,False,True,False,13.0839190347073,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.4265115823194439,1.437154991672124,23.90637339163359,0.35432960428418664,0.2173525788472034,1.2022398710250854
D3,7,learned,6,True,True,True,11.800900020972014,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5075895884587166,1.2407813524535225,0.021673341109623538,0.23347134583039086,0.03459710794184357,0.653587281703949
D3,7,learned,7,True,True,True,12.501217634960662,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.48690102169905397,1.038737655570714,0.014505504247405173,0.22747360887068094,0.030627227761034714,0.5310819745063782
D3,7,learned,8,True,True,True,14.198665264215562,False,False,False,False,,,5.009999999999938,0.0,full,0.505785052514625,1.5431761150884702,0.026114827378366755,0.23172572379215942,0.030672268215090212,0.5209280848503113
D3,7,learned,9,True,True,True,11.773821685871486,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49479990440431754,1.1688952171756082,0.02017570460910856,0.23734198229032685,0.03756981495536852,0.6162510514259338
D3,7,learned,10,True,True,True,11.478959700073226,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5579570453338745,1.2889912019305365,0.02177057855645622,0.23243853442024448,0.034054238788946534,0.6270076036453247
D3,7,learned,11,False,True,False,11.69226621036243,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.637714525300757,1.1834188609198721,35.69705790488364,0.5715240669293615,0.3262421018619872,1.1363732814788818
D3,7,learned,12,True,True,True,12.033953464698593,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5009263118149376,1.2188247958799947,0.020540568595986,0.2339020360445856,0.03431665108263531,0.6030195951461792
D3,7,learned,13,False,True,False,10.431375919620145,False,False,False,False,unstable box motion,timeout,4.949999999999939,0.0,intermediate,0.5721493389616075,1.0132527290956106,0.02191193268942063,0.2334425242616934,0.0343008714719742,0.7252174019813538
D3,7,learned,14,False,True,False,10.655058592759513,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.47084174840317594,1.1668854451158555,0.03148096707562427,0.23856940659165607,0.03772830833680928,0.7690514326095581
D3,7,learned,15,True,True,True,11.892352216583749,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48738766261608873,1.2336237205624674,0.020889930856405472,0.23280319501352884,0.03280250229898716,0.6337320804595947
D3,7,learned,16,True,True,True,10.980283506696018,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.44463355547976935,1.2760410585312312,0.021896085163127018,0.2369261634582429,0.03554648549957216,0.7004809379577637
D3,7,learned,17,False,True,False,14.883958943759678,False,False,False,False,insufficient grip,timeout,0.0,0.0,full,0.545833674323523,1.1579762526510662,61.61800037726446,0.7932027690831821,1.2315134643384122,1.6857924461364746
D3,7,learned,18,True,True,True,11.63943199533026,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49298274539423165,1.2346759141610777,0.020476192651117844,0.233519496460819,0.0349560241670891,0.5993358492851257
D3,7,learned,19,False,True,False,9.878377676873077,False,False,False,False,unstable box motion,timeout,0.0,0.0,intermediate,0.4838916734878356,1.3374730526845824,0.028701516099184858,0.2328934617617925,0.03468730540181111,0.7174005508422852
D3,7,learned,20,True,True,True,12.372103174951942,False,False,False,False,,,5.009999999999938,0.0,full,0.5020057240424289,0.7954649007207342,0.018736459708357765,0.22664416506002957,0.03298378876071358,0.635979413986206
D3,7,learned,21,True,True,True,12.385804959981261,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4904104543646842,1.1673474497063143,0.01942733844441866,0.2309593035195862,0.03242663383359513,0.6149742603302002
D3,7,learned,22,True,True,True,10.746576705101361,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4526350727341898,1.1252112590506311,0.019392049292294912,0.23004740301452803,0.031309620162269375,0.6312363743782043
D3,7,learned,23,False,True,False,14.017643605306251,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.4904961771661215,1.343875645190756,34.11385268712601,0.49991292986122204,0.30856047721662827,1.0121188163757324
D3,7,learned,24,False,True,False,12.144631705194028,False,False,False,False,unstable box motion,timeout,4.9199999999999395,0.0,warmup,0.5109693765412465,1.211283449106051,0.021880736911183377,0.23240460721752793,0.03356492652374852,0.6507930755615234
D3,7,learned,25,False,True,False,11.787868794816308,False,False,False,False,unstable box motion,timeout,4.579999999999947,0.0,intermediate,0.5317344461251952,1.0067531604749642,0.024389555706873994,0.23246136083713398,0.03606525295430661,0.6047878861427307
D3,7,learned,26,False,True,False,16.015632547595228,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5135364956319597,0.9791037239291087,47.15737729726031,0.6256193279064354,0.4567395950491274,1.143895149230957
D3,7,learned,27,True,True,True,12.81525141977736,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48896578770858773,1.2364416551319382,0.02019166225765393,0.23336287901214428,0.03442794255220135,0.6189678311347961
D3,7,learned,28,True,True,True,12.265497591233935,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.46606083056516756,1.0333475627374389,0.019274930890622342,0.23362397464291731,0.03350401718961075,0.6214392185211182
D3,7,learned,29,True,True,True,12.242444385060573,False,False,False,False,,,5.009999999999938,0.0,full,0.4781300590747878,1.1076903259488948,0.018729057751354486,0.2289189810131999,0.030415083767444846,0.6300503611564636
D3,7,learned,30,True,True,True,12.462206982962954,False,False,False,False,,,5.009999999999938,0.0,warmup,0.500472282046089,1.2042566690466316,0.021897022022863213,0.23451911625251878,0.035004215918598695,0.6124402284622192
D3,7,learned,31,False,True,False,9.881384625402397,False,False,False,False,unstable box motion,timeout,4.749999999999943,0.0,intermediate,0.42123466907856777,1.253002323925152,0.025362112691774068,0.23433735440704975,0.03450957731992405,0.677169680595398
D3,7,learned,32,False,True,False,14.9236138532982,False,False,False,False,unstable box motion,timeout,4.999999999999938,0.0,full,0.49655863214725254,1.0809459611070078,0.021304596329665523,0.23235268881981114,0.03255038291681558,0.8033351302146912
D3,7,learned,33,True,True,True,12.49727088613881,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4824355574271533,1.21891463319844,0.01862942318990535,0.22850604874806862,0.03105257929877009,0.5953488349914551
D3,7,learned,34,False,True,False,11.160868305936347,False,False,False,False,unstable box motion,timeout,4.939999999999939,0.0,intermediate,0.5593516103811621,1.3360529847388807,0.026802571290149707,0.24025429461886683,0.03653309242101386,0.7296315431594849
D3,7,learned,35,True,True,True,13.382961602021233,False,False,False,False,,,5.009999999999938,0.0,full,0.5821520363062294,0.9352893720189832,0.017740755582348652,0.23111081190057026,0.03400621387456638,0.5625491738319397
D3,7,learned,36,True,True,True,13.147352930806226,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49003588725688896,1.1949944693625023,0.022029245299411904,0.2309065044752898,0.03226697305741069,0.5959348082542419
D3,7,learned,37,True,True,True,10.454381598996536,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.47202966125532003,1.0718062194041447,0.019649848389419616,0.2331608491509551,0.034192223645376586,0.6960760354995728
D3,7,learned,38,False,True,False,15.468733291691905,False,False,False,False,insufficient grip,timeout,0.0,0.0,full,0.39720311956649396,1.1780777381288443,62.9173421017006,0.8972848070282778,1.3336884736585697,2.075836658477783
D3,7,learned,39,True,True,True,12.148756997423884,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48760734892737573,1.2436457867865334,0.02068639738443126,0.23491473860169532,0.03395752920242691,0.6316545009613037
D3,7,learned,40,True,True,True,12.639068446675267,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4697590305539757,1.000828031345263,0.0178307952864953,0.22923146140516526,0.03296927056787242,0.5792699456214905
D3,7,learned,41,True,True,True,12.323211875107114,False,False,False,False,,,5.009999999999938,0.0,full,0.5399893072381774,1.543457179043201,0.027677347816101774,0.22594261029920537,0.030498627796158438,0.7109747529029846
D3,7,learned,42,True,True,True,11.921319176982687,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4885757854329753,1.2269349832847654,0.02097868121612633,0.24041936543902157,0.03891998675713393,0.6173900961875916
D3,7,learned,43,True,True,True,11.356151438416322,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5760872145672483,1.17039712756378,0.02241844908936963,0.23254653003335968,0.03373062220945208,0.7338150143623352
D3,7,learned,44,False,True,False,13.0473155434524,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.38303639555873803,1.338079672902308,0.02791164098263369,0.23713475352361324,0.03449932109631066,0.7900797128677368
D3,7,learned,45,True,True,True,11.748319441753178,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49174394141055583,1.2240044962498438,0.020340072363594922,0.2319030548705822,0.03344991222851973,0.6587405800819397
D3,7,learned,46,True,True,True,11.10181551689234,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.43827127758724876,1.208110249995769,0.023170006765276353,0.23421352725022657,0.033543712659956065,0.6649043560028076
D3,7,learned,47,True,True,True,12.118000431968852,False,False,False,False,,,5.009999999999938,0.0,full,0.6424065509628292,1.102805538886461,0.021565250092749375,0.23525579622566295,0.035922860615086864,0.6827142834663391
D3,7,learned,48,True,True,True,11.536375777644567,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5085148659503609,1.174116055562226,0.020726072686933928,0.23256655843439095,0.034949966310598435,0.6684088110923767
D3,7,learned,49,False,True,False,10.292904559051063,False,False,False,False,unstable box motion,timeout,0.0,0.0,intermediate,0.45103892656726835,1.2464647082307405,0.026403299024152695,0.2382412274493723,0.037030400236004166,0.680659294128418
D3,7,learned,50,False,True,False,11.599887173024847,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.3726770816353148,1.4920678302689376,24.425531159685608,0.3840345498022869,0.22408049726476229,1.0390926599502563
D3,7,learned,51,True,True,True,11.62516767424763,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5121655145357621,1.2468573748815532,0.0217869265108138,0.2366234471854454,0.03662016992531717,0.6653615236282349
D3,7,learned,52,False,True,False,10.122352896482134,False,False,False,False,unstable box motion,timeout,4.9699999999999385,0.0,intermediate,0.5619201427171274,1.0007040595710093,0.021218894661271522,0.2329301896517386,0.03421120641819601,0.7413206696510315
D3,7,learned,53,False,True,False,11.324037763518694,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5243303082272294,0.9612646556452364,0.0290153031122716,0.23511580978584837,0.03767734810610169,0.6786871552467346
D3,7,learned,54,True,True,True,12.229338820577631,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4863359531545361,1.2434969451900522,0.020464487989207827,0.23317606686846412,0.03365645796968935,0.6124017834663391
D3,7,learned,55,False,True,False,10.160885273947002,False,False,False,False,unstable box motion,timeout,4.959999999999939,0.0,intermediate,0.4252483777736942,1.264293204911614,0.021447464908835125,0.23384132725895124,0.03149402916531212,0.7053683400154114
D3,7,learned,56,False,True,False,,False,False,False,False,interception miss,box passed the interception workspace,0.0,0.0,full,0.5295575228792385,1.4527831122188495,3.5887231671801363,0.6577401566650241,0.08961842865162332,0.43420901894569397
D3,7,learned,57,True,True,True,12.285932810824798,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5141180905828481,1.2082259258941315,0.02133505032665513,0.23399097715910602,0.03580568034098928,0.6248704791069031
D3,7,learned,58,True,True,True,13.185510850132104,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.44073145090136284,1.0827524946051303,0.018351709083683096,0.22743916608205333,0.03102113241186112,0.5540074110031128
D3,7,learned,59,False,True,False,10.542303828485746,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5261049150037435,1.2326145627183616,0.032476022685753156,0.23588041201802962,0.036768793584113675,0.7267566323280334
D3,7,learned,60,True,True,True,12.638617185632167,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5030441815117926,1.235296079410372,0.020767745959759377,0.2315836866347555,0.0330675639855665,0.597471296787262
D3,7,learned,61,True,True,True,10.729631140817453,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5389551631654701,1.197412975915647,0.02375446195915725,0.23343664324978386,0.03438709165915967,0.7145289778709412
D3,7,learned,62,True,True,True,9.732894459256535,False,False,False,False,,,5.009999999999938,0.0,full,0.37411391740488836,0.778022602554542,0.013238260367882705,0.22944283852320013,0.031929025105424585,0.5176680684089661
D3,7,learned,63,True,True,True,11.39241036143045,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5180958832674765,1.1775949033705304,0.02271431031306224,0.23413216860496525,0.034889385394655296,0.6719082593917847
D3,7,learned,64,True,True,True,10.257572982249938,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4319834064826628,1.2497602045329117,0.020513885958398655,0.2359143570235644,0.03476617591161084,0.6774136424064636
D3,7,learned,65,True,True,True,13.330119841912325,False,False,False,False,,,5.009999999999938,0.0,full,0.46955263519301244,1.3618770382643257,0.022071627816478884,0.22242586708028925,0.029523206660323004,0.8072790503501892
D3,7,learned,66,True,True,True,12.008656107093518,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5144610774914211,1.2260844704151872,0.021627551700985265,0.23427286816524798,0.03474975015986711,0.6574116945266724
D3,7,learned,67,True,True,True,10.396058623776096,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4243514781482216,1.2158876925074258,0.01938305853785075,0.2350418382729693,0.03440549802100286,0.6520190834999084
D3,7,learned,68,True,True,True,14.287253689315913,False,False,False,False,,,5.009999999999938,0.0,full,0.41267677704972583,0.8528733183238331,0.020203516532244403,0.22899619312262323,0.03166186403328697,0.8178982734680176
D3,7,learned,69,True,True,True,12.532589605843723,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49438308838503003,1.1989058255816771,0.020226023237704435,0.23031158901041962,0.032589304109811396,0.6186153292655945
D3,7,learned,70,True,True,True,11.336315928173553,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.45607536866522447,1.0072921878164434,0.01953057226279067,0.23330338109744878,0.03416150110589743,0.622105062007904
D3,7,learned,71,False,True,False,14.529766799621893,False,False,False,False,unstable box motion,timeout,4.749999999999943,0.0,full,0.4890386342296652,1.3446198045538313,0.025325416732419254,0.23645732195879376,0.034212117676756214,0.8083481788635254
D3,7,learned,72,True,True,True,12.691029259797897,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5181769401123936,1.2214768875486623,0.02336361425968937,0.2311961561962966,0.03313570624513857,0.6673182249069214
D3,7,learned,73,True,True,True,12.343835740902533,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.47561330230223386,1.274057400905906,0.021418022764553263,0.23439269375285662,0.035760957423992906,0.5833051204681396
D3,7,learned,74,False,True,False,16.02997608292607,False,False,False,False,insufficient grip,timeout,0.0,0.0,full,0.6302656463012763,1.2363069994594955,62.84151813913654,0.8995730612694641,1.2995016892585305,1.9056683778762817
D3,7,learned,75,True,True,True,12.813217966838732,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5128891502103221,1.1693339809485719,0.022798390932067546,0.23125502314948226,0.032542731737332665,0.6478776335716248
D3,7,learned,76,True,True,True,12.464370777730945,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5029775957233502,1.1173203785729031,0.020823431533724117,0.23618640225276927,0.03706734395523127,0.5916295051574707
D3,7,learned,77,True,True,True,11.51788325960677,False,False,False,False,,,5.009999999999938,0.0,full,0.6217022090206814,1.178149402500111,0.023717230977420536,0.2355049162971807,0.03697961623383423,0.6778943538665771
D3,7,learned,78,True,True,True,12.263519304610309,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48107140492051537,1.2237028225935525,0.022701158815416886,0.23154863231328457,0.031944808248989286,0.6437172889709473
D3,7,learned,79,True,True,True,12.095867444005686,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5582002597826974,1.2360374228455522,0.025789710967148688,0.24068812472686366,0.03969410438248903,0.6444336771965027
D3,7,learned,80,False,True,False,15.071047813374497,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5342840136425704,1.0989328427743525,55.157446577394374,0.7824316235127351,0.498727210522463,1.014161467552185
D3,7,learned,81,True,True,True,11.9532951467284,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5198020969208147,1.2222703211615975,0.023902277497133435,0.23337043058437268,0.03403458217353998,0.661841869354248
D3,7,learned,82,True,True,True,13.05685428395383,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5418115409414938,1.2476588704407745,0.018786139909480915,0.2641745862197973,0.03212126668549372,0.5511599183082581
D3,7,learned,83,True,True,True,10.840918836019029,False,False,False,False,,,5.009999999999938,0.0,full,0.48067514698452624,1.3134212480291771,0.021657853508779735,0.2253345790041774,0.02966044024115514,0.7483649849891663
D3,7,learned,84,True,True,True,12.798990799331762,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5182181653316911,1.240184064601315,0.021453610846337165,0.2361483604047693,0.0360062893409282,0.6284295916557312
D3,7,learned,85,True,True,True,11.305118537777478,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4215685252329265,1.096261173554801,0.016721278968461997,0.22487491257335734,0.030381545233037117,0.5428868532180786
D3,7,learned,86,True,True,True,12.33688631459492,False,False,False,False,,,5.009999999999938,0.0,full,0.45929631408227567,1.3403272016459777,0.021050145630688806,0.22993902258601495,0.03188245056403184,0.6026408076286316
D3,7,learned,87,True,True,True,11.791743442835601,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5101437457234121,1.2259015013553074,0.020939439750170156,0.23589165718111055,0.03608826931276081,0.646600604057312
D3,7,learned,88,True,True,True,12.693411345910443,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.510237487959977,1.36657991163753,0.022176048083478134,0.2389001749224245,0.03728270140802637,0.6317568421363831
D3,7,learned,89,False,True,False,13.250074527454512,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.670320389540348,1.0790204426581789,9.948387999236214,0.2826258522719427,0.10664474581443106,1.0060957670211792
D3,7,learned,90,True,True,True,11.730304302207985,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4871652420600959,1.1732984908471253,0.020389637785210392,0.23272363669975552,0.033676826133253505,0.6586215496063232
D3,7,learned,91,True,True,True,14.281323569883831,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5063899162248642,1.2129222183053707,0.01824811881342512,0.22737154794882644,0.031144887164755775,0.5507158637046814
D3,7,learned,92,True,True,True,14.88139870612608,False,False,False,False,,,5.009999999999938,0.0,full,0.39331817024535876,1.05629062348945,0.021330801535203597,0.23640574488647537,0.034777144297621534,0.830861508846283
D3,7,learned,93,True,True,True,12.20518602133787,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4809392138214365,1.1890876549511458,0.020706557717947025,0.2320642481793592,0.03269554527364671,0.6691541075706482
D3,7,learned,94,True,True,True,10.20416988618928,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5615218737550742,1.3768853723217598,0.026498652533779976,0.22933226380248617,0.03189316718245766,0.7440047860145569
D3,7,learned,95,True,True,True,11.242848425283618,False,False,False,False,,,5.009999999999938,0.0,full,0.6818918618697445,0.7643543624064467,0.018499414033843652,0.21524735781595475,0.029409889293803778,0.7443612813949585
D3,7,learned,96,True,True,True,12.365988639116278,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5053135879878038,1.1841457332405028,0.020653225343098273,0.23502303579919098,0.03598031674490802,0.6525530219078064
D3,7,learned,97,False,True,False,10.612456369054538,False,False,False,False,unstable box motion,timeout,0.0,0.0,intermediate,0.5212111576019438,1.2965194086396024,0.029128010807367613,0.23364985644739597,0.03662131168048031,0.6676895022392273
D3,7,learned,98,True,True,True,10.404900467342841,False,False,False,False,,,5.009999999999938,0.0,full,0.3626765151612195,1.1750646730460341,0.0197499965737311,0.23144887010273482,0.030899905239892823,0.7513703107833862
D3,7,learned,99,True,True,True,12.306173402572428,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4854086464968972,1.192907376054963,0.019580126311407712,0.23681123681311592,0.03735183430976265,0.6000739932060242
D3,7,zero,0,True,True,True,11.738354911025425,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5128083197961336,1.1512648415214817,0.020524704885670875,0.0,0.0,0.0
D3,7,zero,1,True,True,True,10.830579550058902,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5583821710176411,1.2738890168815886,0.021524058705885075,0.0,0.0,0.0
D3,7,zero,2,True,True,True,14.616173209565286,False,False,False,False,,,5.009999999999938,0.0,full,0.42594280942227786,0.9534267532589371,0.01892775203049847,0.0,0.0,0.0
D3,7,zero,3,True,True,True,11.568182226702957,False,False,False,False,,,5.009999999999938,0.0,warmup,0.509978780669319,1.1525834806578006,0.019745057731862987,0.0,0.0,0.0
D3,7,zero,4,True,True,True,12.364718741778496,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5696580900535205,1.2016692008919285,0.022633081379030535,0.0,0.0,0.0
D3,7,zero,5,True,True,True,13.186414426163863,False,False,False,False,,,5.009999999999938,0.0,full,0.4265115823194439,1.437154991672124,0.01958959302918034,0.0,0.0,0.0
D3,7,zero,6,True,True,True,12.46223287268657,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5075895884587166,1.2407813524535225,0.020192722766563982,0.0,0.0,0.0
D3,7,zero,7,True,True,True,12.261601811426459,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.48690102169905397,1.038737655570714,0.01861121414637554,0.0,0.0,0.0
D3,7,zero,8,True,True,True,14.926811516078901,False,False,False,False,,,5.009999999999938,0.0,full,0.505785052514625,1.5431761150884702,0.020777114905751404,0.0,0.0,0.0
D3,7,zero,9,True,True,True,12.771315230132634,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49479990440431754,1.1688952171756082,0.019264537339446296,0.0,0.0,0.0
D3,7,zero,10,True,True,True,12.521168372504572,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5579570453338745,1.2889912019305365,0.02131871344685938,0.0,0.0,0.0
D3,7,zero,11,True,True,True,13.487418966169331,False,False,False,False,,,5.009999999999938,0.0,full,0.637714525300757,1.1834188609198721,0.021447244954935992,0.0,0.0,0.0
D3,7,zero,12,True,True,True,11.846786047031546,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5009263118149376,1.2188247958799947,0.01921838984294255,0.0,0.0,0.0
D3,7,zero,13,True,True,True,11.137920408588595,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5721493389616075,1.0132527290956106,0.020717342775059128,0.0,0.0,0.0
D3,7,zero,14,False,True,False,15.155238321123084,False,False,False,False,unstable box motion,timeout,0.03,0.0,full,0.47084174840317594,1.1668854451158555,0.026557507917864553,0.0,0.0,0.0
D3,7,zero,15,True,True,True,12.399727102133248,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48738766261608873,1.2336237205624674,0.019552985343880152,0.0,0.0,0.0
